order_id,customer_id,order_date,order_status,transaction_type,order_country,order_state,order_region,market,order_profit_per_order
37795,8207,7/5/2016,ON_HOLD,DEBIT,Estados Unidos,Kentucky,South of  USA ,USCA,52.56
37793,12429,7/5/2016,PROCESSING,TRANSFER,Estados Unidos,Texas,US Center ,USCA,31.53
37790,831,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,39.34
37788,12101,7/5/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Florida,South of  USA ,USCA,20.49
37785,7018,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Carolina del Norte,South of  USA ,USCA,43.18
37781,8520,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,73.47
37779,5277,7/5/2016,ON_HOLD,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,77.97
37775,1921,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,36.71
37775,1921,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,89.96
37774,3414,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,14.23
37774,3414,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,84.47
37771,2833,7/5/2016,COMPLETE,DEBIT,Estados Unidos,Pensilvania,East of USA,USCA,81.15
37768,6802,7/5/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Michigan,US Center ,USCA,-2.32
37760,8077,7/5/2016,PAYMENT_REVIEW,PAYMENT,Estados Unidos,Maryland,East of USA,USCA,19.41
37757,10067,7/5/2016,PENDING,TRANSFER,Estados Unidos,Maryland,East of USA,USCA,96
37757,10067,7/5/2016,PENDING,TRANSFER,Estados Unidos,Maryland,East of USA,USCA,-82.01
37737,273,7/4/2016,PAYMENT_REVIEW,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,31.49
37726,12128,7/4/2016,PENDING,TRANSFER,Estados Unidos,Carolina del Norte,South of  USA ,USCA,-74.22
37726,12128,7/4/2016,PENDING,TRANSFER,Estados Unidos,Carolina del Norte,South of  USA ,USCA,-92.11
37723,7561,7/4/2016,CLOSED,CASH,Estados Unidos,Pensilvania,East of USA,USCA,-38.38
37716,9233,7/4/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Oklahoma,US Center ,USCA,45.52
37714,7643,7/4/2016,PROCESSING,TRANSFER,Estados Unidos,Pensilvania,East of USA,USCA,-32.05
37712,10902,7/4/2016,PROCESSING,TRANSFER,Estados Unidos,Arizona,West of USA ,USCA,-313.37
37707,10339,7/4/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,17.09
37704,950,7/4/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,-31.5
37695,6466,7/4/2016,ON_HOLD,DEBIT,Estados Unidos,Nuevo Hampshire,East of USA,USCA,47.02
37690,4860,7/4/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,-55.1
37684,7590,7/4/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Michigan,US Center ,USCA,28.55
37682,7170,7/4/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Texas,US Center ,USCA,35.2
37681,120,7/4/2016,CLOSED,CASH,Estados Unidos,Texas,US Center ,USCA,20.92
37674,1016,7/3/2016,CLOSED,CASH,Estados Unidos,California,West of USA ,USCA,53.98
37673,6922,7/3/2016,PENDING,TRANSFER,Estados Unidos,Pensilvania,East of USA,USCA,46.06
37672,8875,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Tennessee,South of  USA ,USCA,10.8
37671,2508,7/3/2016,PENDING,TRANSFER,Estados Unidos,Tennessee,South of  USA ,USCA,8.8
37666,5904,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Texas,US Center ,USCA,-0.61
37662,627,7/3/2016,ON_HOLD,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,44.98
37661,9940,7/3/2016,COMPLETE,DEBIT,Estados Unidos,Washington,West of USA ,USCA,-136.97
37660,4915,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,-34.59
37652,7479,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Pensilvania,East of USA,USCA,10.92
37647,12200,7/3/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,-72.84
37641,11732,7/3/2016,PENDING,TRANSFER,Estados Unidos,Delaware,East of USA,USCA,31.61
37640,9799,7/3/2016,SUSPECTED_FRAUD,TRANSFER,Estados Unidos,Delaware,East of USA,USCA,29.39
37640,9799,7/3/2016,SUSPECTED_FRAUD,TRANSFER,Estados Unidos,Delaware,East of USA,USCA,18.19
37639,1711,7/3/2016,COMPLETE,DEBIT,Estados Unidos,Delaware,East of USA,USCA,118.78
37635,5600,7/3/2016,CLOSED,CASH,Estados Unidos,Nueva York,East of USA,USCA,14.17
37633,7098,7/3/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,37.81
37632,9182,7/3/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,46.78
37626,4416,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Michigan,US Center ,USCA,23.46
37623,9995,7/3/2016,PROCESSING,TRANSFER,Estados Unidos,Michigan,US Center ,USCA,47.5
37618,9102,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,32.54
37616,2482,7/3/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,-65.97
37616,2482,7/3/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,10.91
37616,2482,7/3/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,-26.78
37615,4402,7/3/2016,CLOSED,CASH,Estados Unidos,California,West of USA ,USCA,-1.98
37615,4402,7/3/2016,CLOSED,CASH,Estados Unidos,California,West of USA ,USCA,26.38
37611,5157,7/3/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Michigan,US Center ,USCA,15.37
37610,2531,7/3/2016,PROCESSING,TRANSFER,Estados Unidos,Connecticut,East of USA,USCA,10
37610,2531,7/3/2016,PROCESSING,TRANSFER,Estados Unidos,Connecticut,East of USA,USCA,10.12
37609,2471,7/2/2016,CLOSED,CASH,Estados Unidos,Connecticut,East of USA,USCA,56.5
37602,1730,7/2/2016,COMPLETE,DEBIT,Estados Unidos,Oregón,West of USA ,USCA,83.49
37589,4884,7/2/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,26.39
37588,11047,7/2/2016,COMPLETE,DEBIT,Estados Unidos,Virginia,South of  USA ,USCA,17.71
37582,12212,7/2/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,19.2
37580,3276,7/2/2016,CLOSED,CASH,Estados Unidos,California,West of USA ,USCA,-592.64
37567,5417,7/2/2016,CANCELED,TRANSFER,Estados Unidos,California,West of USA ,USCA,-60.88
37567,5417,7/2/2016,CANCELED,TRANSFER,Estados Unidos,California,West of USA ,USCA,2.12
37566,4041,7/2/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,-2.47
37561,1920,7/2/2016,COMPLETE,DEBIT,Estados Unidos,Oklahoma,US Center ,USCA,56.85
37556,3276,7/2/2016,ON_HOLD,DEBIT,Estados Unidos,Indiana,US Center ,USCA,-573.52
37555,8100,7/2/2016,ON_HOLD,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,53.74
37552,1927,7/2/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Texas,US Center ,USCA,36.26
37550,2069,7/2/2016,COMPLETE,DEBIT,Estados Unidos,Georgia,South of  USA ,USCA,58.08
37547,1816,7/2/2016,COMPLETE,DEBIT,Estados Unidos,Indiana,US Center ,USCA,0
37546,9574,7/2/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Indiana,US Center ,USCA,85.77
37542,164,7/2/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,77.05
37530,8657,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,17.06
37529,4295,7/1/2016,CANCELED,TRANSFER,Estados Unidos,Washington,West of USA ,USCA,36.44
37529,4295,7/1/2016,CANCELED,TRANSFER,Estados Unidos,Washington,West of USA ,USCA,13.69
37525,2875,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,41.58
37523,2912,7/1/2016,COMPLETE,DEBIT,Estados Unidos,Oregón,West of USA ,USCA,-230.91
37519,2002,7/1/2016,COMPLETE,DEBIT,Estados Unidos,Tennessee,South of  USA ,USCA,-7.83
37513,8382,7/1/2016,PENDING,TRANSFER,Estados Unidos,Nueva York,East of USA,USCA,12.74
37510,9353,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,44.08
37510,9353,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,54.43
37510,9353,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,-16.59
37510,9353,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,23.76
37509,8481,7/1/2016,COMPLETE,DEBIT,Estados Unidos,Washington,West of USA ,USCA,22.55
37507,10414,7/1/2016,PENDING,TRANSFER,Estados Unidos,Washington,West of USA ,USCA,76.09
37504,534,7/1/2016,ON_HOLD,DEBIT,Estados Unidos,Texas,US Center ,USCA,-10.3
37503,3620,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Texas,US Center ,USCA,35.25
37501,7511,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,23.19
37501,7511,7/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,47.98
37500,11998,7/1/2016,PENDING,TRANSFER,Estados Unidos,Ohio,East of USA,USCA,14.84
37485,3099,7/1/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,-339.86
37482,4077,7/1/2016,COMPLETE,DEBIT,Estados Unidos,Pensilvania,East of USA,USCA,17.24
37482,4077,7/1/2016,COMPLETE,DEBIT,Estados Unidos,Pensilvania,East of USA,USCA,4.72
37479,6032,7/1/2016,CLOSED,CASH,Estados Unidos,Carolina del Sur,South of  USA ,USCA,21.91
37478,7829,7/1/2016,PROCESSING,TRANSFER,Estados Unidos,Carolina del Sur,South of  USA ,USCA,14.06
37477,4955,7/1/2016,CLOSED,CASH,Estados Unidos,Carolina del Sur,South of  USA ,USCA,8.13
37461,599,6/30/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,-167.93
37460,12189,6/30/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,67.17
37458,11238,6/30/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,48.98
37458,11238,6/30/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,68.45
37448,6983,6/30/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,16.51
37444,876,6/30/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,26.59
37444,876,6/30/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,10.82
37443,3442,6/30/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,5.4
37441,5216,6/30/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nebraska,US Center ,USCA,8.4
37431,10212,6/30/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,12.48
37430,4269,6/30/2016,PENDING,TRANSFER,Estados Unidos,California,West of USA ,USCA,15.39
37427,11938,6/30/2016,PROCESSING,TRANSFER,Estados Unidos,Virginia,South of  USA ,USCA,41.14
37425,434,6/30/2016,PENDING,TRANSFER,Estados Unidos,California,West of USA ,USCA,0
37425,434,6/30/2016,PENDING,TRANSFER,Estados Unidos,California,West of USA ,USCA,57.98
37423,12013,6/30/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,20.44
37421,2271,6/30/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,51.95
37403,4229,6/29/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,58.48
37401,11832,6/29/2016,PENDING,TRANSFER,Estados Unidos,Pensilvania,East of USA,USCA,62.84
37393,4993,6/29/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,-24.79
37390,4892,6/29/2016,CLOSED,CASH,Estados Unidos,Nueva York,East of USA,USCA,83.69
37388,7437,6/29/2016,PENDING,TRANSFER,Estados Unidos,Nueva York,East of USA,USCA,53.98
37378,2833,6/29/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,14.06
37378,2833,6/29/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,10.56
37377,10661,6/29/2016,CLOSED,CASH,Estados Unidos,Texas,US Center ,USCA,44.6
37366,1477,6/29/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,3.19
37366,1477,6/29/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,63.14
37365,1041,6/29/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,33.59
37356,10156,6/29/2016,CLOSED,CASH,Estados Unidos,Pensilvania,East of USA,USCA,45.99
37352,4380,6/29/2016,ON_HOLD,DEBIT,Estados Unidos,Texas,US Center ,USCA,36.36
37344,8156,6/29/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Florida,South of  USA ,USCA,25.19
37341,8538,6/29/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Tennessee,South of  USA ,USCA,-118.66
37341,8538,6/29/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Tennessee,South of  USA ,USCA,2.1
37341,8538,6/29/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Tennessee,South of  USA ,USCA,-141.69
37334,2510,6/28/2016,COMPLETE,DEBIT,Estados Unidos,Kentucky,South of  USA ,USCA,33.75
37332,7183,6/28/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Texas,US Center ,USCA,49.28
37332,7183,6/28/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Texas,US Center ,USCA,112.46
37331,8388,6/28/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,4.69
37322,11091,6/28/2016,PENDING,TRANSFER,Estados Unidos,Ohio,East of USA,USCA,80.41
37322,11091,6/28/2016,PENDING,TRANSFER,Estados Unidos,Ohio,East of USA,USCA,1.64
37319,3510,6/28/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,80.61
37319,3510,6/28/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,68.01
37318,11417,6/28/2016,CLOSED,CASH,Estados Unidos,Luisiana,South of  USA ,USCA,25.19
37316,766,6/28/2016,CLOSED,CASH,Estados Unidos,Ohio,East of USA,USCA,14.6
37308,11872,6/28/2016,CLOSED,CASH,Estados Unidos,California,West of USA ,USCA,-2.69
37307,9944,6/28/2016,PENDING,TRANSFER,Estados Unidos,California,West of USA ,USCA,4.52
37302,7183,6/28/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,106.66
37295,10114,6/28/2016,COMPLETE,DEBIT,Estados Unidos,Idaho,West of USA ,USCA,-10.87
37284,396,6/28/2016,COMPLETE,DEBIT,Estados Unidos,Misisipi,South of  USA ,USCA,1.7
37283,212,6/28/2016,PENDING,TRANSFER,Estados Unidos,Misisipi,South of  USA ,USCA,17.99
37278,11849,6/28/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Oklahoma,US Center ,USCA,12.5
37275,6378,6/28/2016,PENDING,TRANSFER,Estados Unidos,Oklahoma,US Center ,USCA,13.01
37272,3088,6/28/2016,CLOSED,CASH,Estados Unidos,Kansas,US Center ,USCA,49.18
37255,6281,6/27/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,14.69
37254,2717,6/27/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,38.62
37253,1291,6/27/2016,CLOSED,CASH,Estados Unidos,California,West of USA ,USCA,40.65
37251,5752,6/27/2016,PROCESSING,TRANSFER,Estados Unidos,Pensilvania,East of USA,USCA,-8.23
37251,5752,6/27/2016,PROCESSING,TRANSFER,Estados Unidos,Pensilvania,East of USA,USCA,34.43
37248,4228,6/27/2016,COMPLETE,DEBIT,Estados Unidos,Misisipi,South of  USA ,USCA,65.49
37239,7228,6/27/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,39.13
37236,10876,6/27/2016,PENDING,TRANSFER,Estados Unidos,Texas,US Center ,USCA,21.51
37232,7993,6/27/2016,PENDING,TRANSFER,Estados Unidos,Washington,West of USA ,USCA,75.17
37231,4470,6/27/2016,PENDING,TRANSFER,Estados Unidos,Pensilvania,East of USA,USCA,-35.24
37231,4470,6/27/2016,PENDING,TRANSFER,Estados Unidos,Pensilvania,East of USA,USCA,43.18
37227,9464,6/27/2016,COMPLETE,DEBIT,Estados Unidos,Pensilvania,East of USA,USCA,80.24
37223,9164,6/27/2016,PROCESSING,TRANSFER,Estados Unidos,Alabama,South of  USA ,USCA,-154.94
37221,6255,6/27/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Virginia,South of  USA ,USCA,36.79
37218,1749,6/27/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,53.44
37215,9513,6/27/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,108.63
37212,3314,6/27/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,-100.05
37207,10630,6/27/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,25.49
37206,3625,6/27/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,76.69
37204,6417,6/27/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,63.67
37200,4667,6/27/2016,PENDING,TRANSFER,Estados Unidos,California,West of USA ,USCA,111.43
37199,7749,6/27/2016,ON_HOLD,DEBIT,Estados Unidos,California,West of USA ,USCA,45.72
37197,7652,6/26/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,24.37
37195,10482,6/26/2016,PROCESSING,TRANSFER,Estados Unidos,Indiana,US Center ,USCA,56
37194,2133,6/26/2016,COMPLETE,DEBIT,Estados Unidos,Indiana,US Center ,USCA,-22.49
37194,2133,6/26/2016,COMPLETE,DEBIT,Estados Unidos,Indiana,US Center ,USCA,110.21
37186,2641,6/26/2016,COMPLETE,DEBIT,Estados Unidos,Maryland,East of USA,USCA,9.7
37186,2641,6/26/2016,COMPLETE,DEBIT,Estados Unidos,Maryland,East of USA,USCA,93.08
37185,10198,6/26/2016,CLOSED,CASH,Estados Unidos,Kentucky,South of  USA ,USCA,41.8
37183,5210,6/26/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,17.99
37182,10500,6/26/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,55.66
37180,8608,6/26/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,-75.91
37177,392,6/26/2016,CANCELED,TRANSFER,Estados Unidos,California,West of USA ,USCA,15.59
37172,3488,6/26/2016,CLOSED,CASH,Estados Unidos,Pensilvania,East of USA,USCA,-44.25
37165,9607,6/26/2016,COMPLETE,DEBIT,Estados Unidos,Pensilvania,East of USA,USCA,1.96
37140,4781,6/26/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,83.13
37132,7892,6/26/2016,PROCESSING,TRANSFER,Estados Unidos,Florida,South of  USA ,USCA,17.24
37127,10663,6/25/2016,PROCESSING,TRANSFER,Estados Unidos,Indiana,US Center ,USCA,29.09
37127,10663,6/25/2016,PROCESSING,TRANSFER,Estados Unidos,Indiana,US Center ,USCA,32.44
37122,10972,6/25/2016,CANCELED,TRANSFER,Estados Unidos,Nueva York,East of USA,USCA,30.39
37122,10972,6/25/2016,CANCELED,TRANSFER,Estados Unidos,Nueva York,East of USA,USCA,26.45
37119,11421,6/25/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,-10.25
37118,8170,6/25/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,103.36
37118,8170,6/25/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,89.24
37111,10591,6/25/2016,PROCESSING,TRANSFER,Estados Unidos,Florida,South of  USA ,USCA,33.75
37100,1265,6/25/2016,PROCESSING,TRANSFER,Estados Unidos,Ohio,East of USA,USCA,60.88
37098,8217,6/25/2016,ON_HOLD,DEBIT,Estados Unidos,Texas,US Center ,USCA,-42.73
37095,3300,6/25/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,11.25
37094,3064,6/25/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,76.47
37094,3064,6/25/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,15.71
37087,2519,6/25/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,14.24
37073,3500,6/25/2016,ON_HOLD,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,62.35
37071,11305,6/25/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,6.21
37063,11610,6/25/2016,CLOSED,CASH,Estados Unidos,Texas,US Center ,USCA,9.83
37060,9698,6/24/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,14.29
37052,8891,6/24/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,14.7
37050,9888,6/24/2016,CLOSED,CASH,Estados Unidos,Kentucky,South of  USA ,USCA,5.86
37048,4209,6/24/2016,SUSPECTED_FRAUD,TRANSFER,Estados Unidos,California,West of USA ,USCA,31.44
37046,4983,6/24/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,87.33
37041,1295,6/24/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,23.95
37041,1295,6/24/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,-131.89
37032,6797,6/24/2016,PROCESSING,TRANSFER,Estados Unidos,Nueva York,East of USA,USCA,19.31
37031,7768,6/24/2016,PROCESSING,TRANSFER,Estados Unidos,Connecticut,East of USA,USCA,1.53
37028,8612,6/24/2016,COMPLETE,DEBIT,Estados Unidos,Wisconsin,US Center ,USCA,47.5
37027,6660,6/24/2016,COMPLETE,DEBIT,Estados Unidos,Wisconsin,US Center ,USCA,45.22
37026,9992,6/24/2016,COMPLETE,DEBIT,Estados Unidos,Wisconsin,US Center ,USCA,40.72
37020,4663,6/24/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,-1.09
37020,4663,6/24/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,-25.49
37015,3848,6/24/2016,ON_HOLD,DEBIT,Estados Unidos,Michigan,US Center ,USCA,16.27
37013,6081,6/24/2016,SUSPECTED_FRAUD,TRANSFER,Estados Unidos,Michigan,US Center ,USCA,0.41
37011,7356,6/24/2016,PENDING,TRANSFER,Estados Unidos,Virginia,South of  USA ,USCA,13.51
37010,4609,6/24/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,65.52
37006,7400,6/24/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,19.91
36996,6227,6/24/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,15.57
36995,3714,6/24/2016,CLOSED,CASH,Estados Unidos,Texas,US Center ,USCA,68.01
36994,3688,6/24/2016,PROCESSING,TRANSFER,Estados Unidos,Illinois,US Center ,USCA,41.98
36990,9728,6/23/2016,PROCESSING,TRANSFER,Estados Unidos,Maryland,East of USA,USCA,39.18
36988,8984,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Maryland,East of USA,USCA,17.99
36985,10681,6/23/2016,COMPLETE,DEBIT,Estados Unidos,Florida,South of  USA ,USCA,100.76
36981,10764,6/23/2016,COMPLETE,DEBIT,Estados Unidos,Georgia,South of  USA ,USCA,15.56
36976,53,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Michigan,US Center ,USCA,28.21
36976,53,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Michigan,US Center ,USCA,80.33
36971,4846,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,15.03
36971,4846,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,21.74
36968,9761,6/23/2016,PROCESSING,TRANSFER,Estados Unidos,Idaho,West of USA ,USCA,10
36966,8013,6/23/2016,CLOSED,CASH,Estados Unidos,Washington,West of USA ,USCA,66.93
36965,353,6/23/2016,COMPLETE,DEBIT,Estados Unidos,Washington,West of USA ,USCA,49.48
36963,10627,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,-31.94
36962,9168,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,98.36
36954,8309,6/23/2016,CLOSED,CASH,Estados Unidos,Oregón,West of USA ,USCA,-36.27
36953,4980,6/23/2016,CLOSED,CASH,Estados Unidos,Oregón,West of USA ,USCA,22.59
36951,2219,6/23/2016,CLOSED,CASH,Estados Unidos,Oregón,West of USA ,USCA,72.57
36944,3722,6/23/2016,COMPLETE,DEBIT,Estados Unidos,Utah,West of USA ,USCA,-37.49
36936,4214,6/23/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,15.33
36935,2220,6/23/2016,COMPLETE,DEBIT,Estados Unidos,California,West of USA ,USCA,14.84
36919,10521,6/22/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Wisconsin,US Center ,USCA,33.31
36916,4126,6/22/2016,PENDING,TRANSFER,Estados Unidos,Wisconsin,US Center ,USCA,16.48
36913,10804,6/22/2016,COMPLETE,DEBIT,Estados Unidos,Nueva York,East of USA,USCA,74.97
36907,8869,6/22/2016,PENDING,TRANSFER,Estados Unidos,Ohio,East of USA,USCA,65.49
36900,3243,6/22/2016,COMPLETE,DEBIT,Estados Unidos,Texas,US Center ,USCA,37.78
36894,10753,6/22/2016,PROCESSING,TRANSFER,Estados Unidos,Maryland,East of USA,USCA,22.07
36885,11607,6/22/2016,COMPLETE,DEBIT,Estados Unidos,Montana,West of USA ,USCA,16.05
36880,11717,6/22/2016,PROCESSING,TRANSFER,Estados Unidos,California,West of USA ,USCA,-68.57
36869,2925,6/22/2016,CANCELED,TRANSFER,Estados Unidos,Ohio,East of USA,USCA,22.67
36867,4452,6/22/2016,CLOSED,CASH,Estados Unidos,Illinois,US Center ,USCA,32.99
36857,11694,6/22/2016,PENDING,TRANSFER,Estados Unidos,Nevada,West of USA ,USCA,43.05
36857,11694,6/22/2016,PENDING,TRANSFER,Estados Unidos,Nevada,West of USA ,USCA,61.85
36841,3110,6/21/2016,COMPLETE,DEBIT,Estados Unidos,Arizona,West of USA ,USCA,21.55
36837,7330,6/21/2016,PROCESSING,TRANSFER,Estados Unidos,Illinois,US Center ,USCA,94.54
